0,1,2,3,4,5,6,7,8,9
0.5975519,0.07936093,-0.5763856,-0.07581751,-0.160586,0.62986934,-0.21925119,-0.19958244,0.18697259,0.6733078
-0.547523,-0.19196202,0.52762187,0.036876082,0.0628103,-0.2009989,-0.44402587,-0.27702537,-0.23211747,-0.06194932
0.43014097,-0.6219417,-0.06236133,-0.47978425,-0.1128089,-0.0708604,-0.053535078,0.04812339,0.71836007,0.22476315
-0.043390393,-0.51506793,0.55098546,0.32220852,-0.42562163,-0.11838102,-0.4275955,-0.57293093,0.37311277,-0.46915874
-0.112807505,0.1577219,0.59911346,-0.2858185,0.14963315,-0.1473083,-0.37124494,0.5800859,0.2781467,0.58053964
0.21047637,0.39599875,-0.66409636,-0.3721651,0.25862467,-0.2726503,0.21113661,-0.29200828,0.08562373,-0.06519709
-0.20345673,0.8680316,-0.011958674,0.019892603,-0.3248699,0.60926235,-0.5455923,-0.34346032,0.42503628,-0.05613968
-0.48447388,-0.37519,-0.44361004,-0.5485955,0.31139243,0.28668532,0.4105552,0.55897456,0.24096376,-0.06446291
-0.11716687,-0.05657644,0.22973856,-0.5232456,-0.073955104,-0.4575317,0.4131829,0.051071122,0.30885065,-0.8443823
-0.25690648,0.22941929,0.119883865,-0.04368256,0.21918721,-0.60919136,-0.65929705,-0.30283692,0.6972373,0.3315638
-0.46494713,-0.1777623,0.31588587,0.06033863,-0.32975203,-0.36136785,0.09457056,-0.5173473,-0.24853495,0.86384696
0.0060785245,-0.26113886,0.25919527,-0.023434281,0.0075948983,-0.46975124,-0.53464067,-0.58159935,-0.049608342,-0.47820544
0.09752456,0.4200402,-0.75707924,0.4801695,-0.0130586475,-0.16159585,-0.6145543,0.41792348,-0.08286656,0.133083
0.3383556,0.27966854,0.044162408,-0.48349857,-0.06965492,-0.18262273,0.50206995,-0.36021173,0.2511884,-0.3582414
-0.922525,-0.13983205,0.083121926,0.15637818,0.3439541,0.036654975,-0.04333527,0.46211097,0.24216917,0.44250268
-0.48987693,-0.398304,-0.43920496,-0.33077833,-0.12094635,-0.5639768,-0.045081563,0.7242881,0.31408632,0.038723767
-0.6452563,-0.3694657,0.5097641,0.43549594,0.00647223,-0.041402366,0.4935597,0.041184522,-0.088750936,-0.22169398
-0.32943508,-0.55587906,-0.0310083,-0.11493898,0.15264727,-0.21222259,-0.4784074,-0.043039933,-0.3535884,-0.057424452
-0.5106691,-0.02022407,-0.087113865,-0.43058214,-0.01927144,-0.31914324,0.25594842,0.15007515,-0.44352555,-0.2161759
0.18561578,-0.30418637,-0.43311068,0.059184514,0.0958505,-0.2275121,0.1817576,0.059576653,0.7999983,0.07471442
0.11290609,-0.22973195,-0.5349066,0.00879487,-0.4653542,-0.46779191,0.10489197,-0.45185563,-0.7579036,0.1350818
0.39051986,0.3784765,-0.23267749,-0.25273582,-0.1521962,-0.30415297,-0.08859266,0.92129606,-0.09484049,0.40286005
-0.4458225,0.030080669,-0.8739673,-0.13022113,0.12086366,0.070801586,-0.7280955,0.17417666,0.052821063,0.051856913
0.15570942,-0.55771196,-0.9852712,-0.47521228,-0.019883558,-0.25951856,-0.20669514,-0.34463808,0.122702226,0.052675076
-0.21675831,-0.44247416,0.34517333,-0.09538416,0.18323581,0.30873856,-0.10519512,0.07351462,0.51863486,0.35428706
-0.267109,-0.034211442,-0.038223173,-0.41782147,0.67842066,-0.3944339,0.4231796,0.20124683,-0.12277719,0.51095515
-0.29916555,0.67298275,-0.8467816,-0.022703175,0.3519433,0.06576445,0.010478642,-0.26077497,-0.0145750195,0.07823591
-0.53789634,-0.53294194,-0.07171823,0.01882173,0.5399229,-0.29424557,-0.22622612,-0.26002032,0.16342711,-0.68193966
0.6470643,0.086184554,0.4448096,0.41973087,0.33052874,0.48258582,-0.15966323,0.056574292,0.47902995,-0.4571142
-0.48388398,0.124428675,0.13834761,-0.16030586,-0.07731224,-0.23527038,0.26057348,-0.74434376,0.005707577,-0.39713624
-0.62560993,-0.60463035,-0.56204927,0.007171454,-0.11850045,0.03516269,-0.15791692,0.15374722,0.147838,0.10571432
-0.4073704,0.11192453,0.11033721,0.5199387,0.32477117,0.676494,0.30513695,-0.10235977,0.7130955,0.056514718
-0.76070565,0.46701708,0.110168085,0.013874674,0.1878687,-0.11894661,0.43756548,0.40707693,-0.04045946,0.31396315
0.3630448,-0.5428605,0.024706058,0.114499666,-0.34697825,-0.30755398,-0.33943564,-0.3667498,0.74854374,-0.016453724
-0.3290785,-0.20543683,-1.0444908,0.6184791,0.062790975,-0.029331617,0.08359453,0.068566866,-0.10767444,-0.075102955
0.42494193,-0.092115894,0.14883117,-0.033160314,-0.96338785,0.09690595,0.3288412,0.22408257,0.07208117,-0.5567913
-0.15344658,-0.09372441,-1.0353954,0.39874527,-0.23376319,0.29654956,-0.071942925,0.07724478,0.27387288,-0.030861676
0.28897738,-0.22064352,-0.46765622,0.8135334,-0.327834,-0.32008192,-0.46088928,-0.051310413,0.34476957,0.31202465
-0.6067376,-0.083212055,-0.052709125,0.44137365,-0.05333806,0.052052926,-0.310434,0.62014955,0.711086,-0.2619434
-0.4830176,-0.14655028,0.13817546,-0.196435,-0.072016425,-0.07462594,0.4199782,-0.5045899,0.11022182,0.50961435
0.11736935,-0.16566832,0.05321206,-0.20208803,-0.17598715,0.046729837,-0.368214,0.51010376,-0.5641826,-0.529833
-0.09790814,-0.4220444,-0.5093969,0.60766643,-0.50840807,-0.6996465,0.11997679,-0.13446087,0.47797868,-0.06641786
0.019769482,-0.37341228,-0.10912269,-0.0045737997,-0.59389627,0.9899705,-0.5052265,-0.23834275,-0.21259809,-0.033933792
-0.034861892,-0.19153666,0.40382317,0.08378001,-0.2758037,-0.49929175,-0.5923235,0.73286545,0.56747234,-0.24518967
-0.23682192,-0.61975193,-0.5148033,0.7253795,-0.2423168,0.042265505,-0.0062939003,0.10571105,-0.025161296,-0.034762114
0.34314486,0.16294947,-0.46594578,0.15015993,-1.0566547,-0.086899996,0.37595004,0.020752896,0.4674975,-0.31425688
-0.6498787,-0.40839764,-0.17133296,0.37535977,0.10162747,-0.5858017,0.6432299,-0.34732097,0.102956906,-0.11204007
-0.42275453,0.23474395,-0.13630334,0.1794402,0.254973,-0.44715264,-0.16339411,-0.28681877,-0.15361956,0.46721706
-0.07485344,0.84845686,0.1227856,0.55755365,-0.12081473,0.33676723,0.44140804,0.037151836,0.1664004,-0.3577317
0.53243774,-0.084187314,0.112922475,0.44353402,-0.15462166,-0.048701786,0.4181914,0.13658208,-0.057964616,-0.9744121
-0.21607026,-0.1905633,-0.15394625,0.51226455,-0.13360265,0.5493005,0.13104355,-0.54869175,0.2612149,0.8404799
-0.17457253,0.3601185,-0.07033824,-0.0703172,-0.25882658,0.06650927,-0.6280845,-0.5039436,-0.22713631,-0.83599293
-0.14874232,0.5474107,-0.42530203,0.7515909,-0.41758734,-0.32389027,-0.2261415,-0.10321195,-0.5883546,-0.2775162
0.018620316,0.18972658,-0.87398374,0.61870825,0.17872466,-0.19803026,0.52356774,-0.37283427,-0.11288553,-0.0043657785
-0.07787661,-0.6842402,-0.27829558,-0.031556524,-0.0046432912,-0.37202427,-0.062195137,-0.07395479,0.35665765,-0.45219857
0.48660022,-0.073928006,0.49575278,-0.11145172,-0.13498887,-0.2968515,-0.056108557,0.051950455,0.6235657,-0.17624342
0.21593145,0.6839424,-0.22220904,-0.029477067,0.017761692,-0.5152254,0.4675481,-0.08900284,0.17899759,0.7771439
0.42296264,0.19791776,0.07659538,0.47400573,-0.0647608,0.24946839,0.270116,-0.6891346,0.4664348,-0.0783555
0.8250959,0.5872831,-0.35643986,0.00926136,-0.15066867,-0.34346476,-0.083578065,0.19392428,0.70913345,0.023500811
0.7844159,-0.29273507,-0.532916,0.15786421,-0.6106891,0.18227446,-0.24575895,-0.53084385,-0.28242722,0.1919272
-0.2585048,-0.57325333,-0.30439442,-0.079080574,-0.13242203,-0.12252034,0.1803434,-0.061476924,-0.2928419,0.5682824
-0.36782983,0.57776266,-0.012315754,0.29060304,-0.43801475,-0.03747613,-0.43925294,-0.40446937,-0.3161124,-0.6588259
-0.027383745,-0.29737407,-0.13172972,-0.18450782,-0.6383077,0.18177462,0.41610265,-0.8404361,0.19386333,0.34489894
0.57277614,-0.6282298,-0.35927057,0.19476002,-0.23971575,0.06613979,0.13740465,0.4044236,-0.23907277,0.6506416
0.29234698,-0.3240219,-0.73161995,-0.19131172,0.027131647,-0.28386602,-0.7315179,-0.35345596,-0.34369114,0.1806377
-0.0018616552,0.09945335,-0.3722878,-0.9227323,-0.10615088,0.37216017,-0.12684934,-0.18719888,-0.39190346,0.22076102
0.06326888,-0.09928592,0.09025581,0.15631126,0.4127174,0.21184728,-0.4516049,-0.48940074,-0.010423034,0.43107206
0.667335,0.27279884,0.1388456,0.4980971,-0.52313954,-0.31611717,0.41771516,0.020802049,-0.11285973,-0.6651771
-0.023290701,0.22219273,0.20584503,0.8728228,-0.5976187,0.37165615,0.17253241,0.2627945,-0.47478074,0.26770517
-0.043944884,0.6794587,-0.21263993,0.063237265,-0.3032639,0.5090675,0.39608112,0.62116444,-0.32345295,-0.14896065
-0.17267165,-0.60881495,-0.16097431,-0.3268219,-0.11349447,0.19298536,0.5358675,0.61390555,0.11322973,0.5936398
0.2210699,0.3114693,-0.7818006,-0.39392042,-0.010782883,0.12545167,-0.28201002,-0.7373919,0.42900497,-0.0499758
-0.103519194,0.34937346,0.49219105,-0.5135602,-0.016477615,-0.36896637,-0.10666609,0.7545532,0.10875687,-0.06264577
0.10010938,-0.026899433,-0.2074169,0.4762155,-0.04708957,0.4600314,0.23725218,-0.82089823,-0.18468276,0.14322452
0.12179356,-0.15089387,0.3021992,0.47955668,-0.47654074,0.44440025,0.011966139,-0.77374995,-0.5746347,-0.07969576
-0.20664927,0.14976797,0.19748884,-0.31928152,-0.3362983,-0.32376176,0.43755984,0.6177884,-0.5714808,-0.042992145
0.010830533,0.43763262,-0.9496856,0.39294827,-0.3178584,0.39591816,-0.38175064,-0.24071728,-0.17613015,-0.29039147
0.33609796,-0.22733834,0.64032626,0.42644325,-0.3515343,0.4302256,-0.05427939,-0.18892418,0.0738386,-8.278061e-05
-0.13590692,0.5590072,-0.04238741,0.22708848,-0.28617913,-0.91148037,-0.10191655,0.10860523,0.4816065,0.025609076
0.3694103,0.44586363,0.15223327,-0.38941512,-0.25325176,0.3703032,-0.92635727,0.3167152,0.08797023,-0.17983375
-0.18586925,0.75613326,-0.33086386,0.109350845,-0.05059714,0.4944898,0.1503253,0.824751,0.39123183,-0.16227527
-0.26233733,-0.72972023,-0.577067,0.11401374,0.2398508,-0.33373573,0.22255895,-0.3374076,0.12771586,-0.36912042
-0.43559098,0.40321022,-0.07608768,0.023342669,0.27714682,0.5785366,-0.4235547,-0.37468478,0.18914062,0.64753026
-0.06671561,0.34457782,-0.06715238,0.0517294,0.3812018,0.4903711,-0.26009205,-0.48656297,0.6017409,0.054438032
0.012231717,-0.49209812,-0.20487523,0.60281986,-0.1871118,0.29965818,-0.6421482,0.14658684,-0.3291515,-0.48194113
0.21624666,0.46235725,-0.53115284,0.88082415,-0.20669702,0.32760683,-0.31877387,0.01956577,0.17524128,0.10138803
0.23039392,-0.64927137,-0.32405078,0.20585072,0.1402017,-0.70692307,0.018479895,-0.3684669,0.009984087,-0.29961857
-0.42211807,0.3432575,-0.28223246,0.13146478,0.28163052,0.88497746,-0.13278672,0.07242594,-0.040078327,0.13695313
-0.11078041,-0.20974073,0.2673198,-0.8279639,-0.24948177,-0.06444132,-0.16043296,-0.75473386,-0.2453776,-0.15834844
-0.1421364,-0.03892377,0.18597135,0.43591577,-0.058480844,-0.15368618,-0.13160622,0.07403953,-1.0089067,-0.5082649
0.07115345,-0.04542329,-0.36347955,-0.8542268,-0.021964394,0.48585296,0.32398397,-0.04507965,0.26935253,0.15009354
0.34913054,-0.33009714,0.02815798,0.56471616,-0.41612846,-0.13860014,-0.6383555,0.3907793,-0.52435184,-0.407692
0.25862485,-0.18522052,-0.50361764,-0.3120136,-0.09787625,0.41407466,-0.15883899,-0.13675945,0.9208591,0.4417244
-0.6672348,0.39953983,0.14372648,0.64132154,0.13169317,0.28941658,0.32043365,0.32228288,0.044129416,0.50363976
-0.35277978,0.45415252,-0.41234824,0.23470551,0.1606142,0.7942885,-0.08422822,0.37278453,0.42981836,0.33125445
0.44890884,0.41107064,0.20546883,0.36644182,-0.46127176,-0.60937446,-0.3723146,0.04583724,-0.48566872,0.17599507
0.16027045,0.5220396,-0.02621352,-0.46988773,0.21120475,0.062236197,-0.011307251,0.5280853,-0.19729319,0.6653261
0.3788193,0.5899912,0.12775216,-0.03256803,-0.6658015,0.008516994,0.22535893,-0.13379003,0.13168015,0.35250238
-0.27325106,0.28627554,0.22992066,-0.30949938,0.17685722,0.59781855,0.017447758,-0.6124772,0.18602476,0.47047907
-0.15401605,0.08891422,-0.7438419,0.18854073,-0.15046826,-0.5690059,-0.011418045,-0.7075197,-0.08305868,-0.2548153
0.22929975,0.20018195,-0.6821283,0.74657446,-0.34424776,0.25131714,-0.07766284,0.21143441,0.47867194,-0.045879025
-0.4762914,-0.115507655,0.4215194,-0.48033315,-0.0102963,0.22938965,-0.08190079,-0.7838676,-0.2790782,-0.2723558
-0.19501942,0.07692889,0.38113135,-0.55595064,-0.64478374,0.623998,-0.07316169,-0.23807144,0.22915491,0.5356775
-0.6058093,-0.06397632,-0.5760871,-0.1436213,-0.02980423,-0.39973235,-0.3314417,-0.26326978,0.84722185,0.042770993
0.07462261,0.44438425,0.020720176,-0.48095655,-0.6156697,0.23864555,0.3552578,-0.26573533,-0.4033151,-0.38542935
-0.085619815,0.27043527,0.37088597,0.440182,-0.2954359,-0.35344943,0.768633,-0.21395834,-0.46186376,-0.23592225
-0.017503176,-0.11822683,0.2880365,0.71179813,-0.15916091,-0.82699156,-0.26181322,0.48446497,-0.20777524,0.022246439
0.03544811,-0.10449547,0.6084342,0.18032765,-0.16529709,0.27245566,-0.22232927,0.23120655,0.9068432,0.35911742
-0.1916686,-0.18508703,-0.18814373,-0.05358448,-0.4265172,0.26671815,0.70437753,0.4600815,-0.115199275,0.52376014
-0.23711297,-0.8106824,-0.15148503,-0.37489808,0.12438609,0.08627439,-0.012082558,0.41936556,-0.30812618,0.05690285
0.33496717,0.32776135,-0.37614667,-0.39235172,-1.0607715,0.22495134,-0.042099863,-0.3178405,-0.2508959,0.3651705
-0.63522476,0.013499398,0.41914096,-0.4868492,0.23030911,-0.108685866,0.06842826,0.5729176,-0.3707964,-0.10318392
0.09852615,0.23884939,0.6962887,-0.1461587,0.06433207,0.49578,0.11544892,0.6452116,0.49880558,0.18832564
0.33781657,-0.2169302,-0.032382958,-0.1751262,-0.9016723,-0.49996975,0.44025123,-0.24979787,-0.03869459,-0.5409961
0.06675112,-0.005215889,0.053805992,0.402243,-0.4756704,-0.0034303525,0.103862196,0.09162503,0.1021402,0.9659134
-0.38274732,0.02425105,0.09791337,0.45267045,-0.24088909,0.40673727,0.5499186,-0.106946744,-0.13084367,-0.5744044
-0.30732805,0.3815867,0.16544998,-0.3143274,-0.35497412,0.098570384,0.16002122,-0.68102944,-0.12764645,-0.57491744
-0.4112444,-0.20062862,-0.08701132,-0.27109298,-0.010462046,-0.4715629,0.43258607,0.19234106,0.852884,-0.35250992
-0.16714162,-0.73813325,-0.63261235,-0.030889794,-0.6411068,0.38362017,-0.08552231,0.24677332,-0.09575143,0.052300245
