0,1,2,3,4,5,6,7,8,9
-0.32731274,-0.2614044,0.36089417,0.33658805,0.44457698,0.4569892,-0.03154926,0.1270465,0.119523324,-0.6887455
0.22729462,-0.47515073,-0.40199652,0.52564305,0.52287763,0.48735172,-0.5145096,-0.034015376,-0.1208058,0.004477838
-0.591472,0.079465814,0.2622461,0.1497777,0.3090763,0.55704516,-0.5262172,0.198804,-0.14946665,-0.071002424
-0.058872253,0.966395,0.34330693,0.09258887,-0.041280255,-0.36280382,-0.22893384,-0.18804589,0.67037326,0.073918685
0.25593573,0.33917266,0.5961468,0.56527257,-0.4071629,-0.2268957,0.21198481,-0.7591181,0.4452337,-0.041171033
-0.42151162,0.35120395,-0.31230786,0.010403499,-0.4883862,-0.7663292,0.18287206,0.010797497,0.81613183,-0.17780328
-0.83896405,-0.28486395,0.07077753,0.097818755,0.41817558,-0.21891576,0.305731,-0.009740531,-0.08650561,0.7108442
0.04957587,0.002016481,0.21933968,0.32106832,0.122484386,0.46231887,-0.25159043,0.09432113,1.0000312,0.41650695
0.18062094,0.48479655,-0.61877936,-0.22804262,0.042381823,0.08137342,0.19982886,-0.7376786,-0.395634,-0.036443774
-0.27883807,0.23953483,0.11310445,0.32786646,-0.38609254,-0.012625836,0.8360746,0.50432926,0.5274593,0.38027567
0.042655744,-0.052016236,-0.3047747,0.15081099,-0.4113137,0.2869448,-0.3986359,0.71545273,0.51940775,-0.80592006
0.37784725,0.59754825,-0.3687219,0.7771873,-0.35514176,-0.17018145,-0.24418268,-0.3375323,0.14969462,-0.3149237
0.38141224,0.13696262,0.13532975,-0.051011734,-0.36791384,0.87835395,-0.316513,-0.0371754,0.8233964,-0.014789987
-0.58874196,-0.19278058,0.32046413,0.32335988,-0.020031951,-0.2259521,-0.4611748,-0.44531238,0.6471895,-0.5474435
-0.9111361,0.39610475,-0.34471646,0.6015583,-0.20230332,0.06594978,-0.15963253,0.1638354,0.3325413,0.42498997
0.05836931,0.5419681,-0.5279414,0.20543033,0.38422453,0.1767984,-0.059756875,0.11928575,0.31449658,-0.9047351
-0.31934142,0.08154528,-0.13374186,0.35220838,-0.11776824,-0.103570744,0.14422068,0.803265,-0.74518275,0.29087648
