0,1,2,3,4,5,6,7,8,9
-0.5899274,-0.52705693,0.61988515,0.59079516,0.88468313,0.8386984,-0.02253976,0.20422338,0.16740972,-1.243741
0.40481988,-0.8859788,-0.7416247,0.90697294,0.9933152,0.86675406,-0.874137,-0.084719,-0.25925243,0.014743245
-1.110782,0.09320814,0.45599765,0.26018044,0.6668059,1.0601876,-0.9549517,0.34621158,-0.33592957,-0.12597288
-0.10092693,1.6796736,0.5801271,0.14582273,0.0007529259,-0.64124465,-0.37622416,-0.3623813,1.1521205,0.13945185
0.45406762,0.547611,1.0145715,0.9742852,-0.64399844,-0.39077184,0.4047907,-1.3586916,0.73634195,-0.06554205
-0.73511976,0.5678245,-0.5807778,-0.0007838942,-0.78546333,-1.3363155,0.35289845,-0.0055852383,1.3857062,-0.3051105
-1.4650041,-0.5469309,0.09113161,0.15234712,0.80330807,-0.3754762,0.5674128,-0.04149082,-0.19722779,1.2516431
0.09316906,-0.046868913,0.35795668,0.5545211,0.29368496,0.8354602,-0.41652676,0.1430903,1.7411631,0.752288
0.3245418,0.8099234,-1.1305859,-0.42372212,0.14810313,0.15237145,0.3871121,-1.3327193,-0.7483217,-0.057651624
-0.4880917,0.3740243,0.1662806,0.5596834,-0.6094864,-0.014235929,1.5091375,0.8657399,0.88487023,0.6784601
0.07900363,-0.13925849,-0.5668923,0.24526921,-0.6496567,0.51070607,-0.6664645,1.229166,0.86432606,-1.4053828
0.6780921,1.0152817,-0.6915876,1.3658744,-0.55922455,-0.2951744,-0.40201056,-0.6272403,0.21923174,-0.55443114
0.6758352,0.19248775,0.20503756,-0.10900965,-0.5759111,1.5544616,-0.52487177,-0.0901887,1.4033952,-0.019199297
-1.0346648,-0.38913235,0.53213805,0.5513561,0.036888868,-0.3907063,-0.78130275,-0.8107476,1.0955901,-0.95923716
-1.5971221,0.64773524,-0.6389699,1.0381794,-0.28400546,0.12388636,-0.24830869,0.26331928,0.5383579,0.75377613
0.10683755,0.90377355,-0.96061003,0.34181935,0.74654484,0.3185842,-0.072755165,0.1849586,0.5064666,-1.5827295
-0.5611449,0.0950983,-0.27051482,0.60425985,-0.13573578,-0.17529774,0.28822273,1.397408,-1.3665464,0.52203685
-0.102049746,-0.04572431,-1.6039251,-0.20741461,0.53896195,-0.1555701,-0.21436024,0.26555273,-1.311639,-0.16092664
0.13656029,0.45933026,-0.10241449,-1.4320072,0.6475897,-0.58349663,-0.01642972,-0.2461565,1.0896943,0.010495505
0.10887804,0.87515175,1.3929943,0.8204713,1.0717793,0.3634227,0.16230434,-0.4377437,-0.39822274,-0.49138954
0.92653984,1.4723102,-0.12485133,-0.2795705,-0.50790375,0.5265043,-0.47323367,-0.0394194,0.36920398,-0.77112305
-0.6076192,1.5353602,-0.19900562,-0.31437796,1.0899493,-0.5615567,0.13997242,0.9484083,0.22478747,0.41875446
0.03669235,-1.1637145,0.7744809,-1.1636411,0.121120974,-0.098981574,0.024002597,0.53742933,0.6066081,-0.14419733
0.39396545,0.45622468,0.3913654,0.14792827,-0.2882104,-1.3418771,0.64498127,-0.8496088,-0.6908109,0.3510008
-1.19762,1.1061321,0.09950194,-1.0240613,0.2840606,-0.09743436,0.018119633,-0.93608856,0.68215847,-0.6724814
-0.7807656,0.64495456,0.28504926,0.86938775,0.43578595,-0.6692399,-0.3982371,-1.1821573,-0.8923682,0.49562252
0.11811762,-0.48311827,-0.67760044,-0.003087731,1.3199067,0.2093775,-0.36805445,0.3662441,-0.25242054,1.2063091
1.0801886,0.012120992,-0.78095466,-0.75826144,-0.85716975,0.8048111,-0.09522617,0.4934248,-0.56965655,0.7484956
-1.2357974,0.31491122,-0.82765967,-0.7329221,-1.011336,-0.17478277,1.1584132,0.23416261,0.11153163,0.5019577
0.20930055,0.45182598,-0.64629173,0.578501,-0.46258503,-1.2761995,-1.4065547,0.6948144,-0.49023992,0.37502825
0.5563234,0.2712261,-0.9847851,-1.14326,-0.44702977,-0.3271375,-0.32544968,0.6521019,0.4536003,-1.1649376
1.1280174,-0.3171385,0.23777035,-0.9228659,-0.5811912,0.033570696,-0.9495007,-0.6480278,0.22533655,0.39069748
-0.2051073,0.07155072,1.9238411,-0.2643334,0.111510605,0.3444601,0.8613135,0.90267247,0.12780713,0.13137643
0.40610322,0.8463124,-0.15993309,-0.29089892,-1.628671,0.7832725,-0.574822,-0.18533693,0.27957028,-0.7886574
-0.24990974,-0.9291085,-0.44239223,-0.39732647,0.71359646,0.5448588,-1.4347571,0.31991038,-0.8597062,0.13934776
1.1041762,1.1910311,-0.04570847,0.5109325,0.009626232,0.05879609,0.39313474,-0.28172833,1.2858951,-0.17992276
-0.46815884,-0.40745547,-0.2815853,0.11841557,-0.22858593,-1.2049366,-0.5234069,-0.17294398,1.6278584,-0.62488455
-0.3565276,-1.0446664,-0.35620826,0.19340642,0.101266354,0.5474648,-0.13363573,-0.04603857,1.6702685,-0.22203262
