0,1,2,3,4,5,6,7,8,9
-1.0619425,0.072825655,0.029175574,0.6057139,0.09517132,-0.10747565,0.869468,-0.82466996,-0.84469956,0.5059701
1.3866967,0.09618636,0.07803483,0.38592237,-0.14904788,0.53604287,-0.18034634,0.5207705,0.4706353,0.89507675
-0.06633174,0.009511255,0.09769287,-1.2982484,-0.5668156,1.0746833,-0.26052663,-0.1672727,-0.611416,-0.1852226
0.6412883,-0.48515436,-0.7496256,-0.04557145,-0.019384941,0.7147472,1.147592,-0.23507641,1.0666223,-0.41464853
0.26368836,0.68459046,0.20842424,0.3996357,-0.74662566,-0.82605726,-0.9151224,0.975465,-0.06367702,0.54257065
-0.9204376,0.2472244,0.27450612,0.99537474,-0.7712145,-0.0036564895,-0.7888876,0.12457284,-1.0643015,0.057455067
-0.17074658,1.2125324,0.27301177,0.83065164,0.18234178,-0.51892364,0.83662397,-0.25539652,-0.9434062,-0.53228515
0.26306129,0.5235188,-0.9280614,-0.33154944,-0.7897965,-0.20377657,0.5449994,0.41831186,-1.353472,0.7133638
1.4327598,0.84003,0.17748559,0.048281554,0.32972685,0.35248628,0.42206526,0.042373873,-0.18327071,-0.74620324
-0.8097538,-0.58676815,-0.66620475,-0.03278478,0.63859826,-0.87182987,-0.2801541,0.17826788,0.22405054,0.3763778
-0.06529587,0.11003994,0.09481773,1.3154489,0.122737266,-0.9974637,0.25610474,0.7578299,0.1802361,-0.19045939
-0.82753265,-1.1424037,-1.1896614,0.70649767,-0.4506713,0.040830147,-0.18054578,-0.3708375,0.0017550532,-0.49051315
0.8189444,-0.8903696,-0.7370797,-0.0813559,-0.6382368,-0.4940931,-0.88688546,0.0835734,0.36681256,-0.06531587
0.7922543,0.40625736,-0.5956097,0.37292734,-0.295224,0.35767913,1.5431315,-0.20771505,-0.29542828,0.61019707
0.3787994,-0.23684084,0.4258811,0.35325342,0.75769556,0.026836839,-0.6625975,-1.1068159,0.05356989,-0.95825654
0.9730562,-0.2132828,-0.3489528,-0.0019483924,0.15392673,-1.4059132,0.49810934,0.025083633,0.5561371,0.391596
-1.2688175,-0.15082608,0.22999093,-0.24645914,-0.68782824,0.9597568,-0.13563642,-0.6518479,0.084969886,0.05855312
-0.33612707,0.68284214,0.7810331,0.4227873,0.03045775,-0.21068615,-1.1331998,-0.18214707,-0.041399796,-0.5680637
-0.39245576,-0.47204405,-0.12125531,0.40554404,-0.900956,-0.07911938,-0.9267555,0.4647575,1.0571314,-0.20924386
-0.10059882,0.9497431,-0.5625537,0.63925016,-0.16570006,-0.61431056,1.4797659,-0.19666259,0.015023766,-0.018303793
1.2141308,0.23290014,0.0246238,-0.7025424,-0.9189656,0.7950745,-0.010529591,0.5399983,-0.7310798,0.23707256
-0.8409438,-0.6589442,0.4290762,-0.49185213,-0.074431136,-0.5510066,0.44996235,-0.15574917,-1.4650317,-0.10496853
0.37561026,0.9198319,0.024616808,0.48240462,-0.096922524,0.19868715,0.45264003,-0.16666357,1.3591566,0.98605704
0.47889346,0.4500049,0.13656038,-0.24113877,-1.4632415,0.8200886,0.8150619,0.31819743,-0.061224584,-0.06298784
-0.104421265,0.0008228523,0.57920146,-0.20775077,-0.32038528,-1.4624945,0.6268112,0.009330523,-0.49529117,-0.62059796
0.37318715,0.9423329,0.80087733,-0.0054618986,0.7374396,0.49795544,0.46902034,0.68283904,0.58534443,0.30483484
0.40104252,0.46029446,-0.61537784,0.94812244,0.40081626,0.2238851,-0.30517793,-0.2919137,1.1392947,-0.47945866
-0.15457866,-0.22548229,0.46857148,-0.8504151,0.75198126,0.5557064,-0.29108313,1.1121813,-0.037998915,0.78110874
-0.5803825,-0.110043675,-0.17987342,-0.28346288,0.4183493,0.74770737,0.24599032,-0.8308397,0.31689543,1.0381027
0.074856535,0.9901064,0.48988155,0.6602924,-0.34363672,-0.042758737,-0.10648342,-0.0178157,-1.2359699,-0.28038064
0.06704105,-0.28656885,0.1972458,-0.84966093,-0.5317453,-0.4588892,0.528183,-0.7042966,-1.3860577,0.61421686
0.13669176,-0.47048727,-1.237122,-0.7344021,-0.007671732,-0.23525956,0.17814034,-0.6699708,-0.18414041,-0.9904226
-0.6302375,1.3996735,0.32268122,-0.17256117,0.58890206,0.313649,0.90377104,0.17162547,0.6390866,0.33949488
1.327877,0.027907189,-0.536823,-0.5004049,0.37084875,-1.1163912,0.24782632,-0.06043744,0.3100324,0.08161631
0.15271915,-1.0529065,-1.2382665,-0.45630574,-0.032405052,-0.44453013,0.2290829,0.24403118,0.34158,-0.94130415
-0.121620804,0.5622962,0.9194442,-0.27477372,-0.87871754,0.43869498,0.18504733,-1.5617898,0.12656099,-0.122628294
0.023962341,-0.27008224,0.13406268,-0.43373546,0.13678922,-0.009463875,1.7233436,0.31178695,0.41969514,-0.89865315
0.39091104,0.8156331,1.1540067,-0.2735649,0.47989568,0.46926394,0.41496196,0.6738035,-0.32948053,-0.1858708
-0.12875867,0.77202326,1.0530404,0.7900213,0.38273793,0.34295738,-0.70814717,0.30429685,-0.034203146,-0.27704352
0.26851305,-0.0657633,1.0381144,0.91761225,-0.09775678,0.41838095,-0.44797462,0.12884335,-0.98115224,-0.59203345
-0.41093266,-0.41658577,-0.113269895,-0.0066199056,1.5724075,0.02722854,-0.40150368,0.2895849,0.038651068,0.24568315
-0.27061588,0.4819398,-0.17610349,0.28357688,-0.8414089,0.5508827,0.5660616,-0.21737202,1.5616195,-0.83060384
1.543561,-0.35702613,0.42337626,-0.03651097,0.36546633,0.14291486,0.052825954,0.116095506,0.03926863,0.80159336
0.07749617,-1.2780106,0.4353178,-0.54085743,-0.07499965,0.20461595,-0.17613062,-0.5128804,0.69082075,0.6082697
0.46133682,0.90808606,-1.0173734,0.041121036,-0.20052269,0.5825169,-0.15129669,0.95123005,-0.29908663,-0.17487016
0.51852435,-0.49428746,-0.92979085,-0.23318999,0.05972831,0.023644133,0.31033316,-0.044452194,-0.81530875,-1.3454841
-0.5665558,-0.19084993,0.5288208,0.5564181,-0.5506424,0.76219237,-0.9870596,-0.33965784,-0.36423585,0.075666055
1.2810824,0.58497024,-0.32558885,-0.22942117,0.29199895,-0.59767354,0.30701783,0.58830696,0.50302666,-0.51757014
-0.6700864,-0.528648,-1.2346001,-0.44730043,-0.116028495,-1.1909642,0.024419263,-0.5533249,-0.5113546,0.058950376
0.075331956,-0.34687752,-0.26651326,-0.44398913,-0.90595174,-0.38249955,-0.12327223,0.57239234,0.23504975,1.4140198
0.12248714,0.66763294,1.010673,0.024822956,0.13113096,1.3123877,0.26432243,0.3936228,0.7431042,-0.5110444
0.10246864,-0.66754913,0.54076767,0.7675545,-0.20706287,-0.52609134,-1.2450302,0.49075168,0.7392694,-0.10821624
0.37522012,-1.3061047,0.05124823,0.8989607,-0.1769989,-0.035352226,0.82365024,0.29280832,0.20295982,-0.14063387
