0,1,2,3,4,5,6,7,8,9
-0.10532966,0.5071526,0.38961148,-0.2466214,-1.0439564,-0.2646906,0.80679816,0.18556407,0.07006285,-0.7791042
-0.047735028,0.6331985,-0.14315063,0.5109794,-0.20530173,0.79019105,0.3487016,-0.007868005,1.344104,0.102594905
-0.95523876,0.76870704,0.707479,-0.5644732,-0.0070559136,0.47862524,0.62586945,0.57274354,0.009335064,-0.28665808
0.082603216,0.08000986,0.7221919,0.15602615,-0.48783043,-1.0294546,-0.4292593,0.83540887,0.85051656,0.34174076
0.68971735,0.8095134,0.46241438,-0.4589963,0.44694293,0.7719119,-0.42130816,-0.030815288,0.29392233,0.24822733
-0.24574898,0.4181748,0.04068883,-0.7444667,-0.4863718,0.067769326,-0.0217972,0.4798618,1.1728456,0.040907633
-0.37260967,-0.25141984,-0.35155213,0.57963455,-0.40351778,0.37214518,1.2092645,0.49718904,0.31957856,0.19055416
-1.2698773,-0.0040511345,0.22493748,-0.23847345,-0.622968,-0.06547686,0.5316722,-0.42181322,-0.663369,0.071221925
0.14016372,-0.21991889,-0.50972366,-0.5177966,0.119050585,0.3037548,0.1846323,0.6713427,-0.90780514,-0.5209599
-0.20842564,0.5501025,0.2353027,0.14044054,0.38816652,-0.33782834,-0.14453897,-1.2126577,-0.3948131,-0.16607563
0.5576995,0.8355869,-0.4417995,0.1854795,0.14562735,-0.2961893,0.06854954,0.77279264,-0.26672968,0.6393493
-0.16474126,-0.92449075,-0.2985591,-0.4080049,-0.08312244,-0.4590029,-0.28242138,-0.33940387,-0.69412166,0.76198703
-0.25961205,0.19787034,-0.8385695,0.5037719,-0.46709496,0.4447207,-0.22382285,-0.71337306,0.28800768,-0.19489941
0.6461086,-0.22793192,-0.6397509,-0.11291901,-0.25705436,0.6534102,-0.19909051,-0.64683497,-0.52414703,-0.44404754
0.05115036,1.4859354,-0.05171381,-0.17266156,0.3722163,0.11268893,0.20475127,-0.2698748,-0.4857232,-0.5571509
0.5655905,-0.08416494,-0.04132191,-1.2417446,0.025302477,0.03118204,-0.016452132,-0.30807444,-0.005365066,-0.8390457
-0.21035737,-0.56212145,0.4859718,-0.41106263,-0.70339036,-0.1702048,-0.82655567,0.31754783,-0.34725523,-0.46330228
-0.3189156,-0.6378401,0.9471613,-0.3782601,-0.121292226,0.43771645,0.4661736,0.38555172,0.15897039,0.59571356
-0.5743584,0.52289087,1.0053561,-0.6703694,-0.6586393,-0.32497305,-0.40055254,-0.3268151,-0.17396645,0.5006899
0.28215623,-0.502592,0.44030267,-0.78153527,-0.7792923,-0.18749665,-0.680019,0.45274362,-0.5154624,0.2845114
0.5686534,0.6825568,0.34908783,0.37939563,0.07733528,-0.40843263,-0.29644617,0.022599714,-0.9857205,-0.74851996
-0.031351615,0.88931376,0.43939966,-0.80732375,-0.72595584,0.39178532,-0.1583791,0.6034214,0.48407468,-0.899441
-0.24546899,0.8173316,-0.28591934,0.33380052,-0.541293,0.5926457,-0.3531119,-0.7964195,-0.20049027,0.6654726
0.56628704,0.6533707,0.50839907,-0.1677522,-0.16489291,-0.7662649,0.03678765,-0.08095071,0.9789011,-0.029423846
-0.04372568,0.095386244,-0.124053374,-0.48518062,-0.6832039,-0.7898949,-0.5797303,-0.29107636,0.07593004,-0.90760887
-0.025377473,-0.517585,-0.00032618255,-0.594894,0.09198317,0.22385356,0.6178051,0.97146314,0.42575893,-0.47055596
-0.64901114,-0.038581207,-0.8263338,-0.27917302,0.72375745,-0.05614828,0.3595293,-0.2809011,-0.060275834,0.30843118
0.41693723,0.21982637,0.51592714,-0.004536279,-0.4417494,0.77132344,0.96885866,0.6427026,0.36558735,0.43990457
0.13601556,-0.89160603,0.63631564,0.24161007,-1.1845604,-0.3920951,0.37894556,-0.31172216,-0.18020879,-0.4632279
0.3122757,0.1003682,-0.7864085,0.918758,0.2934168,0.27640942,-0.36846468,-0.053200115,-0.06312467,0.53855807
0.19076665,-0.011600008,0.07210309,0.3075934,-0.6687949,0.850892,0.3654838,1.0116657,0.9017314,-0.42839047
-0.9155592,0.31513646,-0.19618951,-0.3231047,0.6462118,-0.62529075,-0.24005345,0.60040283,0.09597855,-0.65986186
-0.80688965,-0.42117012,-0.18656252,-0.12314148,0.531682,-0.04657176,0.48459122,-0.81996775,0.036092132,-0.28823382
0.29854342,0.13408752,-0.56449926,0.9720654,0.66615313,-0.5847995,-0.04700141,0.31159934,0.40009642,-0.45312858
-1.2849286,0.08352426,0.0982425,-0.34102902,-0.35408854,-0.055643264,0.8023096,-0.20432526,0.57378334,-0.8931534
0.35845858,-0.16649811,0.29579276,-0.4169707,0.11863816,0.83583087,0.0046944884,0.51498866,0.97062916,-0.5066886
0.18783315,-0.11945376,-0.043642115,-0.19051176,-0.12732205,-1.1315844,-0.85369736,0.20107733,-0.71201026,0.17842504
0.49101654,-0.862848,0.59049237,-0.49800792,-0.14926687,-0.85921973,-0.42581725,0.77929646,-0.28489813,0.13342363
0.12734506,-0.15481466,-0.8581732,-0.08784116,0.6672265,-0.26845768,0.21812265,0.88166106,0.2673508,-0.23673564
0.10709907,0.044016846,0.043795586,0.39083502,0.8947518,0.16485617,-0.60766745,0.6059215,0.63958675,-0.84562
-0.45763388,0.59209234,0.58089775,-1.3114977,-0.14832127,-0.1888448,0.10699229,-0.19678527,-0.70274884,0.14331122
-0.44019216,0.42251563,-0.16474408,-0.09142891,0.1788289,0.61248994,1.4603481,0.18246403,0.41023993,-0.29253423
0.6423997,0.0008916463,0.35181242,1.0738192,-0.78837544,0.004538968,0.1732218,0.52307934,0.25982603,-0.270393
-0.63992983,0.9231497,0.40072426,-0.67692834,0.59636486,0.24497454,-0.13306239,0.0103184,-0.035394773,-0.4302856
0.78535545,0.5521846,-0.40015817,0.18013887,0.80782217,0.044965692,-0.17122978,-0.5360686,-0.04515979,-0.7055319
0.1872473,0.06231451,-0.095595896,-0.6107035,-1.2504622,0.4454111,0.554041,-0.059666425,-0.53439313,0.33234844
0.5214045,-0.8152431,0.6375397,-0.56873924,-0.43127608,-0.343138,0.40424243,0.5639504,0.52884316,-0.20390975
-0.16289155,-0.56952,0.6405445,-0.34440845,-0.45730624,-0.70325947,-0.17642522,0.48675162,-1.0945568,0.36076725
0.52895916,-0.13045126,-0.47504336,0.27601784,0.2736527,-0.12970516,0.41675818,1.0289475,0.7778251,-0.027832411
0.5879624,0.05158469,0.22430971,-0.43314388,0.38189542,-0.34949693,0.74979234,0.49313143,0.5763025,0.97974896
0.38969335,-0.5103145,0.77297795,0.5738055,0.1606147,0.28908077,-0.820004,-0.31472772,0.17056634,0.3149312
-0.2548671,0.91177166,0.63444966,-0.06151642,0.23545383,-0.33010334,0.41653782,0.03127689,0.009936858,-1.405229
-0.41482383,0.45147422,-0.9566171,-0.77460736,0.4288657,0.27235752,0.11850255,-0.555895,0.02725477,-0.3549717
1.3110685,0.0206805,0.354602,0.8858758,-0.0059823054,0.5651117,-0.34184211,-0.061009742,-0.010135518,-0.3950595
-0.11957748,0.5612758,-0.012155304,-0.37482518,-0.37211537,0.51696193,-0.0103591615,1.285474,0.69905615,0.09419034
-0.16894706,0.28386027,-0.9284543,-0.53515166,-0.09585116,-0.29979756,0.32123947,-0.26335305,0.33283705,0.9537687
-1.1088253,0.59214675,0.39754245,-0.06841558,0.3551315,-0.51355594,0.55077827,0.9068701,0.5283563,-0.15009306
0.22713572,-0.21192783,-0.9987662,-0.10492601,0.013068215,0.22618186,-0.15708381,0.6601753,0.6130176,-0.6555538
-0.14870828,0.6139365,-0.34205112,0.2477431,-1.2040429,0.15117072,0.17005108,0.95399684,-0.08816675,-0.4024922
-0.62305105,-0.2620938,0.6261832,0.16206367,-1.0826683,0.24043734,0.5605463,-0.46637696,0.33924624,0.104642086
-0.98056394,-0.025935281,0.10329345,1.0005858,0.50019944,0.5798387,0.69694996,0.16678603,-0.5570031,0.13730754
-0.11455828,-0.40838978,-0.48635608,-0.057511378,-0.12811147,0.46870676,0.7441039,-0.1964675,0.19884227,-1.0102478
-0.6390968,0.6927766,-0.44931826,0.5213806,0.12195171,-0.20545048,-0.34665608,0.2802245,0.22436313,1.0086054
0.5892664,-0.4951936,-0.15400176,-0.13113053,0.40141565,0.35100716,0.67826265,-0.22032411,0.63673055,-0.6235153
-0.08946643,-0.2333101,0.13558596,-0.97773015,0.78651196,0.8071936,0.20430702,-0.114328265,-0.3406673,0.32583082
0.12240999,-0.47298396,0.43392643,0.5396825,-0.008404925,-0.0922101,0.5533318,-0.37665653,0.4173569,-1.4381629
-1.0708588,0.040935688,-0.8125641,0.5225925,0.3392766,0.124745846,0.5477282,0.43935183,-0.59414095,-0.05981431
-0.65063673,0.04780272,0.61954623,-0.039368458,-0.12494853,-0.2022442,-0.8543278,-0.8609529,0.7547444,-0.5247151
-0.8808141,-0.3323551,-0.6573841,0.3837299,-0.16781078,-0.09749868,0.3387444,1.165997,-0.6630816,-0.10630108
-0.4854973,0.2111318,-0.22997399,0.7932012,-0.7370204,0.2482172,0.64664215,0.46771276,0.29434806,-0.9063558
0.12232257,0.29155293,-1.017602,0.048885543,-0.4828157,0.7668207,-0.53330773,0.34560314,-0.46360055,-0.6155861
0.19656067,-0.63729393,0.081528924,-0.8598695,0.30263662,0.25620267,-0.4990138,0.7208951,0.1274213,0.23526081
-0.50519276,0.68016684,-0.026816364,0.7437305,-0.6712413,0.006086893,-0.5018322,0.18708074,0.49010184,-0.7544228
-0.3410304,0.29010683,-0.20736696,-0.13816746,-0.80774397,0.5228046,-0.9377877,0.5848752,-0.00840199,-0.33029103
0.35238674,-0.036009997,0.22192074,1.033151,0.7651325,-0.09933256,-0.3127842,-0.20731616,-0.22604218,-0.5178852
-0.9620007,0.24855602,-0.27997467,-0.23335047,0.2096675,-0.84634703,-0.05390187,0.18264164,-0.010398325,-0.5337813
-0.5938267,0.19832781,-0.56526214,0.4280673,-0.5262097,-0.082099006,0.82884014,-0.31702393,0.61480445,0.31606963
0.6951084,0.2551747,0.7240009,0.13369149,0.47351623,0.73954725,-0.50733626,0.057260256,-0.6228756,-0.18892692
