0,1,2,3,4,5,6,7,8,9
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
-0.01149845,0.07103983,0.07353141,0.035578873,-0.109802246,0.0104432115,0.08185582,0.06137869,0.059267286,-0.011616971
